Rank,Puzzles,Solutions
1650,3 3 6 7 7 8,((3+(6+(7+(7*8))))/3)
1651,7 7 9 9 9 9,(7+(7+((9+(9*9))/9)))
1652,3 6 7 7 8 11,(((7+(7+(8+11)))-6)-3)
1653,5 5 6 8 8 9,(5+(5+(6-(8*(8-9)))))
1654,3 4 4 7 11 11,(3-(4+(4-(7+(11+11)))))
1655,3 3 4 6 10 10,(((4+(6+(10+10)))-3)-3)
1656,3 3 5 9 10 11,(3-(3*(5+(9-(10+11)))))
1657,5 6 6 9 10 11,(((6+6)*(9-(10-11)))/5)
1658,7 7 9 9 10 10,(((9+(9+(10+10)))-7)-7)
1659,8 8 8 8 9 11,((8*(((9+11)-8)-8))-8)
1660,3 6 9 9 11 11,(3+(6*(9+(11/(9-11)))))
1661,4 5 5 8 8 11,(4-(5-(5*(8+(8-11)))))
1662,3 4 7 7 7 11,(3/(4/(7+(7+(7+11)))))
1663,3 4 4 4 4 10,(3*(4/(4-((4+10)/4))))
1664,3 4 5 8 8 10,(((5+(8+(8+10)))-4)-3)
1665,3 3 7 7 9 10,(3*(3-(7+(7-(9+10)))))
1666,3 4 4 8 8 9,(3*(4-(4+(8*(8-9)))))
1667,3 5 5 5 5 9,(3+(5*(5+((5-9)/5))))
1668,6 6 6 7 8 11,(6*(6+((7-(8+11))/6)))
1669,3 3 3 9 9 11,(((((9*11)-9)/3)-3)-3)
1670,3 5 5 7 9 9,(3+(5+(5-(7-(9+9)))))
1671,3 6 6 6 9 10,(((6*((9+10)-6))-6)/3)
1672,3 4 4 4 5 11,((4+(4+(4*(5+11))))/3)
1673,3 10 10 10 11 11,(3*(10+(10+(10-(11+11)))))
1674,3 5 6 7 9 11,(3*(5-(6-(7-(9-11)))))
1675,4 4 5 6 10 10,(4/(4*(5/(6*(10+10)))))
1676,3 7 7 7 7 11,(3-((7-((7+7)*11))/7))
1677,4 4 6 6 8 8,(4+(4-(6-(6+(8+8)))))
1678,3 3 5 9 11 11,(3+(3+(5-(9-(11+11)))))
1679,4 4 4 6 6 7,(4*(4-(4+(6*(6-7)))))
1680,5 5 8 8 8 8,((((5+8)*8)+(8+8))/5)
1681,5 5 5 5 5 7,(5+(5+(((5+5)*7)/5)))
1682,6 7 7 8 9 11,(6*(7+(7-(8-(9-11)))))
1683,6 8 11 11 11 11,((8-(11-(11+(11+11))))-6)
1684,3 3 3 4 6 6,(3*(3-(3+(4-(6+6)))))
1685,3 3 6 8 8 11,(3*(3-(6+(8-(8+11)))))
1686,6 6 6 9 9 9,(6-(6*(6+(9-(9+9)))))
1687,3 5 6 6 6 11,(((6*((6*11)-6))/5)/3)
1688,5 5 7 10 11 11,(5+(5+(((10+11)/7)+11)))
1689,3 4 5 6 10 11,(3/(4/(5+(6+(10+11)))))
1690,6 7 7 8 10 11,(6/(7+(7-((10*11)/8))))
1691,5 10 10 11 11 11,((10-(10*(11-(11+11))))/5)
1692,3 3 4 5 7 11,((3*(((7+11)-5)-4))-3)
1693,4 6 7 10 10 10,(4+(6+(7/(10/(10+10)))))
1694,4 6 7 8 9 9,(4*(6*((8+(9-9))-7)))
1695,3 4 6 6 8 8,(3*(4-(6+(6-(8+8)))))
1696,3 5 5 8 9 10,(((5+(8+(9+10)))-5)-3)
1697,3 5 7 8 11 11,(3+(5+(7+(8+(11/11)))))
1698,6 7 7 7 7 10,(6*(7+(7+(7-(7+10)))))
1699,3 6 10 10 10 11,((6-(10-(10+(10+11))))-3)
1700,3 4 4 9 9 11,(3-(4+(4-(9+(9+11)))))
1701,4 6 7 8 10 10,(4*(6*((8+(10-10))-7)))
1702,3 3 5 5 9 10,((3*(((9+10)-5)-5))-3)
1703,3 7 8 9 9 11,(3-(7*(8+(9-(9+11)))))
1704,4 4 4 7 7 10,(4+(4+(4*(7+(7-10)))))
1705,6 6 11 11 11 11,(6+(6/(11/(11+(11+11)))))
1706,5 5 8 9 9 11,((((8+9)*(11-9))-5)-5)
1707,5 5 5 6 6 10,(((5+((6+6)*10))-5)/5)
1708,3 6 8 8 8 10,(3*(6-(8+(8-(8+10)))))
1709,4 7 7 7 8 11,(4+((7+(7*(8+11)))/7))
1710,3 3 3 7 7 8,(3*(3-(3+(7-(7+8)))))
1711,5 6 6 8 8 11,(5*(6-(6/(8+(8-11)))))
1712,4 5 5 6 6 7,(4-(5-(5*(6+(6-7)))))
1713,4 4 6 7 9 10,(((6+(7+(9+10)))-4)-4)
1714,4 5 6 6 7 8,(4+(5-(6-(6+(7+8)))))
1715,4 4 4 4 4 4,(4+(4+(4+(4+(4+4)))))
1716,4 4 5 5 7 10,((4*(((7+10)-5)-5))-4)
1717,5 6 8 8 10 11,(((8+(8+(10*11)))-6)/5)
1718,4 8 9 9 9 11,((8-(9-(9+(9+11))))-4)
1719,3 4 6 7 8 10,(((6+(7+(8+10)))-4)-3)
1720,5 5 6 6 7 10,((5+(6-(6*(7-10))))-5)
1721,8 8 8 8 11 11,((8+(8+(8*(11+11))))/8)
1722,3 3 4 7 8 8,(3*(3-(4+(7-(8+8)))))
1723,5 6 6 6 6 6,(5+(6+(6+(6+(6/6)))))
1724,4 5 6 6 8 9,(4*((6+(6+(8-9)))-5))
1725,5 8 8 9 9 9,((8*(9-(9+9)))/(5-8))
1726,4 9 10 10 10 10,(4*(9-((10+(10+10))/10)))
1727,4 4 5 5 8 11,(((5+(5*(8+11)))-4)/4)
1728,3 3 5 8 9 11,(3-(3*(5+(8-(9+11)))))
1729,4 4 4 4 8 10,(4*((((8+10)-4)-4)-4))
1730,3 4 6 7 9 11,(3-((6*(7*(9-11)))/4))
1731,3 6 7 7 11 11,(3*((7+(7+(11-11)))-6))
1732,5 7 7 9 9 10,(((7*7)+((9*9)-10))/5)
1733,4 5 5 8 10 10,(((5+(8+(10+10)))-5)-4)
1734,3 3 5 6 6 6,(3*((5-(6-(6+6)))-3))
1735,3 5 5 5 8 10,((5*(5-((8-10)/5)))-3)
1736,3 7 7 9 9 10,(3-(7*(7+(9-(9+10)))))
1737,3 3 6 6 7 7,(3*((6+(6-(7/7)))-3))
1738,3 6 7 8 8 9,(3*(6-(7+(8-(8+9)))))
1739,7 10 10 10 10 10,((10+(10+(10+(10/10))))-7)
1740,5 7 7 9 10 11,(5*(7+((7-9)/(10/11))))
1741,4 5 5 8 11 11,(4-(5+(5-(8+(11+11)))))
1742,3 4 7 7 10 11,(3*(4+((7+(10+11))/7)))
1743,3 4 4 4 7 10,(3-(4-(4+(4+(7+10)))))
1744,4 5 5 7 7 10,(4+(5+(5-(7-(7+10)))))
1745,6 6 6 7 11 11,(6-((6+(7-(11*11)))/6))
1746,3 4 8 8 8 9,(3+(4-(8-(8+(8+9)))))
1747,3 4 5 5 5 5,(3-(4+(5*(5-(5+5)))))
1748,3 7 7 7 9 10,(3*(7+(7-(7+(9-10)))))
1749,3 7 7 9 10 11,(3+(7*(7*(9/(10+11)))))
1750,3 4 4 7 7 8,((4*((7+(7+8))-4))/3)
1751,3 11 11 11 11 11,(3*(11-((11+(11+11))/11)))
1752,3 3 6 6 8 8,(3*((6+(6-(8/8)))-3))
1753,3 3 4 6 6 7,(3*((4-(6-(6+7)))-3))
1754,4 5 6 7 8 11,(4-(5*(6-(7-(8-11)))))
1755,7 9 9 10 10 11,(((9+(10+(10+11)))-9)-7)
1756,4 6 10 10 10 11,(4*(6*(((10+11)-10)-10)))
1757,5 8 9 11 11 11,(5+(8+(9+((11+11)/11))))
1758,3 3 6 7 7 11,(3*(3-(6+(7-(7+11)))))
1759,6 6 6 6 8 10,(6*(6+((6-(8+10))/6)))
1760,4 6 6 6 7 10,(4*(((6*(10-7))-6)-6))
1761,3 7 7 7 10 11,(3*(7+(7-(7+(10-11)))))
1762,7 7 7 10 11 11,(7+(7*((10/7)+(11/11))))
1763,3 4 5 7 8 8,((4*((7+(8+8))-5))/3)
1764,3 3 3 3 5 11,(3*(3+(3-((5-11)/3))))
1765,4 4 5 6 6 7,((4+(5+(6+(6+7))))-4)
1766,3 5 6 6 9 11,(((6+(6+(9+11)))-5)-3)
1767,4 4 4 5 6 6,(4*((4+(5+(6/6)))-4))
1768,5 6 7 11 11 11,((6-(((7/11)-11)*11))/5)
1769,4 6 10 10 11 11,((6-(10-(10+(11+11))))-4)
1770,5 5 7 9 10 10,(5*((((7-9)/10)+10)-5))
1771,3 4 4 9 11 11,(3+(4+(4-(9-(11+11)))))
1772,3 5 5 6 8 11,(3*(5+(5+(6/(8-11)))))
1773,3 4 5 7 9 9,(3*((5+(7+(9-9)))-4))
1774,4 4 6 6 7 10,(4/(4-((6+(7+10))/6)))
1775,4 4 4 5 7 7,(4-(4*(4+(5-(7+7)))))
1776,6 7 7 7 9 9,(((7+((7+9)*9))-7)/6)
1777,3 3 4 5 10 11,(((4+(5+(10+11)))-3)-3)
1778,3 3 3 5 10 10,(((3*(5+(10+10)))-3)/3)
1779,3 6 7 9 9 11,(3*((7+(9+(9-11)))-6))
1780,6 6 7 9 9 10,(6-(6*(7+(9-(9+10)))))
1781,3 3 3 4 6 9,(3+((3+(4*(6+9)))/3))
1782,3 6 6 8 9 10,(((6+(8+(9+10)))-6)-3)
1783,3 4 9 9 9 11,(3*(4*(((9+11)-9)-9)))
1784,3 6 8 8 11 11,(3+(6+(8+(8-(11/11)))))
1785,6 7 7 7 10 10,((7-(7+((7-10)*10)))-6)
1786,7 7 8 9 9 11,(7+(7-(8+(9*(9-11)))))
1787,5 7 7 7 8 8,(((7+((7+8)*8))-7)/5)
1788,6 6 8 9 10 11,(6*(6*(8/((10+11)-9))))
1789,3 4 5 6 6 7,(3*((5-(6-(6+7)))-4))
1790,4 7 7 7 11 11,(4*(7-(7/(7+(11-11)))))
1791,4 6 9 10 10 11,((6-(9-(10+(10+11))))-4)
1792,3 3 4 4 4 4,((3+(4+(4+(4*4))))-3)
1793,5 6 6 8 11 11,((6*(6-(8-(11+11))))/5)
1794,3 7 9 9 9 11,((7-(9-(9+(9+11))))-3)
1795,3 3 4 4 7 9,((3+(4+(4+(7+9))))-3)
1796,5 5 6 7 10 10,(5+(5+(6+(7+(10/10)))))
1797,3 7 8 8 9 10,(3-(7*(8+(8-(9+10)))))
1798,5 6 6 7 8 10,(5*(6-(6/(7+(8-10)))))
1799,4 5 5 5 6 6,(4-(5-(5*(5+(6-6)))))
1800,3 3 5 7 7 9,(3+(3-(5-(7+(7+9)))))
1801,3 5 6 10 10 10,(3+(5+(6-(10-(10+10)))))
1802,4 5 7 8 8 10,(((7+(8+(8+10)))-5)-4)
1803,4 5 5 9 9 9,(4-(5*(5+(9-(9+9)))))
1804,3 3 4 7 7 11,(3-(3*(4+(7-(7+11)))))
1805,7 8 8 8 8 10,(7-((8-(8*(8+10)))/8))
1806,3 4 6 8 8 8,((4*((8+(8+8))-6))/3)
1807,3 3 5 7 8 10,(((5+(7+(8+10)))-3)-3)
1808,5 5 5 8 9 11,(5+(5-((9/(5-8))-11)))
1809,4 5 7 8 9 11,(4+(5/(7/(8+(9+11)))))
1810,3 8 10 10 11 11,(3*(8+(10-(10+(11-11)))))
1811,3 3 6 7 9 11,(3-(3*(6+(7-(9+11)))))
1812,3 4 4 5 10 10,(3-(4-((5*(10+10))/4)))
1813,3 4 6 8 9 9,(3/(4/(6+(8+(9+9)))))
1814,4 5 6 6 7 11,(4/(5/(6+(6+(7+11)))))
1815,4 4 4 4 4 7,(4+(4*(4+(4+(4-7)))))
1816,5 7 7 8 9 9,(5*(9-(7/((7+8)/9))))
1817,3 5 5 5 6 11,(3*(5*(5-((6+11)/5))))
1818,3 6 7 7 7 8,(3+(6-(7-(7+(7+8)))))
1819,4 8 8 8 9 11,(((8+(8+(9+11)))-8)-4)
1820,3 6 6 6 7 7,(3*(((6+(7+7))-6)-6))
1821,4 5 5 7 10 10,((((7*(10*10))/5)/5)-4)
1822,3 3 4 7 8 11,(((4+(7+(8+11)))-3)-3)
1823,3 7 10 11 11 11,(3*(7-(10+(11-(11+11)))))
1824,3 7 7 8 9 9,(3-(7*(7+(8-(9+9)))))
1825,5 5 7 8 8 9,(5+(5+(7+(8+(8-9)))))
1826,8 10 10 11 11 11,((10+(10+(11+(11/11))))-8)
1827,5 7 7 8 10 10,(5+(7+(7-(10/(8-10)))))
1828,4 4 5 7 7 10,(4-(4*(5+(7-(7+10)))))
1829,5 6 8 10 10 11,((6-(8-(10+(10+11))))-5)
1830,4 4 7 10 10 10,(4+(4*(7-((10+10)/10))))
1831,5 5 9 9 9 11,(((5+(9/9))*(9+11))/5)
1832,3 3 9 9 9 10,(3+(3+(9-(9*(9-10)))))
1833,3 3 6 6 6 9,((3*(6+(6+(6-9))))-3)
1834,3 6 6 6 8 8,((6*(6+(6+(8-8))))/3)
1835,6 6 9 10 10 11,(6*(6+(9+(10-(10+11)))))
1836,8 8 9 11 11 11,(8-(8+(9-(11+(11+11)))))
1837,6 6 6 7 7 8,(6*(6+(6+(7-(7+8)))))
1838,5 5 7 8 9 10,(((7+(8+(9+10)))-5)-5)
1839,3 4 4 8 10 11,(3-(4+(4-(8+(10+11)))))
1840,4 4 5 7 8 11,((4*(((8+11)-7)-5))-4)
1841,4 4 4 6 8 10,(4+(4+(4-(6-(8+10)))))
1842,3 3 9 9 10 11,(3+(3+(9-(9*(10-11)))))
1843,3 3 6 6 7 10,(3*(3-(6+(6-(7+10)))))
1844,3 5 5 7 11 11,(3*(5-((7-(11+11))/5)))
1845,5 5 8 8 10 11,(5+(5-(8+((8-10)*11))))
1846,5 5 5 5 7 10,(((5+((5+7)*10))-5)/5)
1847,3 5 6 7 8 8,(3*(5-(6+(7-(8+8)))))
1848,7 7 7 9 10 10,(7+(7-((10+10)/(7-9))))
1849,3 4 5 7 7 11,(3*(4*(5-(7+(7-11)))))
1850,5 8 8 8 9 10,((8*(8+(8+(9-10))))/5)
1851,4 4 6 6 10 10,(((6+(6+(10+10)))-4)-4)
1852,3 4 8 9 11 11,((4-(8-(9+(11+11))))-3)
1853,3 4 6 9 9 10,(3*(4-(6+(9-(9+10)))))
1854,4 4 4 6 9 11,(4*((((9+11)-6)-4)-4))
1855,4 6 6 10 10 11,((6*(6-(10*(10-11))))/4)
1856,4 5 6 11 11 11,(4+(5*(6-((11+11)/11))))
1857,3 3 3 4 8 8,((3*(((8+8)-4)-3))-3)
1858,5 8 8 8 10 11,(((8+(8+(10+11)))-8)-5)
1859,3 4 7 9 10 11,((4-(7-(9+(10+11))))-3)
1860,6 6 6 9 11 11,(6-(6*(6-(9+(11-11)))))
1861,4 4 6 6 11 11,(4*((((11+11)-6)-6)-4))
1862,4 4 4 5 5 8,(4*(4-((5-(5+8))/4)))
1863,6 9 10 10 11 11,(6-(9*(10+(10-(11+11)))))
1864,3 5 9 9 9 9,(3*(5+((9+(9+9))/9)))
1865,3 3 3 5 5 6,((3*(3-(5-(5+6))))-3)
1866,3 5 5 8 8 8,(3*(5-(5+(8-(8+8)))))
1867,3 3 3 4 9 9,(3*((((9+9)-4)-3)-3))
1868,3 4 5 7 8 11,(((5+(7+(8+11)))-4)-3)
1869,4 6 7 10 11 11,(4*(6+(7*(10*(11-11)))))
1870,6 10 11 11 11 11,((10/(11/(11+(11+11))))-6)
1871,3 4 6 6 10 11,(3*((6-(6*(10-11)))-4))
1872,3 6 6 7 8 9,((6*(6+(7+(8-9))))/3)
1873,5 7 8 9 10 11,((7-(8-(9+(10+11))))-5)
1874,7 7 8 8 8 9,(7+(7+((8+(8*9))/8)))
1875,3 3 4 4 10 10,((3*(4+((10+10)/4)))-3)
1876,3 3 4 5 6 8,(3*(3-(4+(5-(6+8)))))
1877,6 6 7 8 9 9,(6-(6*(7+(8-(9+9)))))
1878,6 7 7 7 8 11,(6-((7-(7*(8+11)))/7))
1879,3 5 8 11 11 11,(3*(5-(8+(11-(11+11)))))
1880,3 6 6 7 9 10,(3*(6-((7-(9+10))/6)))
1881,6 6 8 8 10 10,(((8+(8+(10+10)))-6)-6)
1882,6 6 6 8 8 9,(((6*(8+(8+9)))-6)/6)
1883,3 10 10 11 11 11,(3+(10-((11-(11*11))/10)))
1884,5 6 8 8 8 8,(((6*8)+(8+(8*8)))/5)
1885,5 7 7 7 7 10,(5-((7-((7+7)*10))/7))
1886,3 8 9 11 11 11,((8*(9+(11*(11-11))))/3)
1887,4 5 5 6 8 10,(4+(5+(5/(6/(8+10)))))
1888,4 5 7 8 11 11,((5-(7-(8+(11+11))))-4)
1889,4 6 9 9 10 10,(4*(6+(9-(9+(10-10)))))
1890,4 9 9 10 10 11,((9+(9-(10*(10-11))))-4)
1891,3 5 7 9 10 11,(3*(5+(7*(9/(10+11)))))
1892,7 7 8 8 9 9,((7+(8+((8+9)*9)))/7)
1893,3 4 4 6 8 8,((4*((6+(8+8))-4))/3)
1894,4 4 4 4 6 7,(4-(4*(4+(4-(6+7)))))
1895,3 3 3 7 9 10,((3*(((9+10)-7)-3))-3)
1896,3 6 8 10 10 11,(3*(6-(8+(10*(10-11)))))
1897,3 4 4 6 9 9,(3*((4/(6/(9+9)))-4))
1898,4 4 5 5 6 7,(4*((5-(5*(6-7)))-4))
1899,6 8 8 9 9 10,((8*(8-(9-(9+10))))/6)
1900,3 3 5 6 7 8,(3+(3+((6*(7+8))/5)))
1901,3 3 3 6 6 9,((3+(3+(6+(6+9))))-3)
1902,3 4 6 7 7 7,(3*((6/(7/(7+7)))-4))
1903,4 9 10 10 11 11,((9+(10+(10-(11/11))))-4)
1904,6 7 8 10 10 10,(6-(7-((10*(10+10))/8)))
1905,5 5 10 10 10 11,(5+((5*10)-(10+(10+11))))
1906,3 3 5 8 8 8,(3+(3*(5+((8+8)/8))))
1907,4 5 6 6 10 11,(((6+(6+(10+11)))-5)-4)
1908,3 3 5 6 8 9,(3+(3-(5-(6+(8+9)))))
1909,4 4 4 4 7 7,(4+(4+(4*(4+(7-7)))))
1910,5 5 6 9 9 10,(((6+(9+(9+10)))-5)-5)
1911,7 7 10 11 11 11,(7+(7+(10+(11*(11-11)))))
1912,3 3 3 3 3 3,((3*(3*((3+3)-3)))-3)
1913,5 6 6 10 11 11,(((6+6)*(10+(11-11)))/5)
1914,3 3 4 6 7 9,(3+(3-(4-(6+(7+9)))))
1915,3 7 7 7 8 8,(3+(7+(7+(7+(8-8)))))
1916,3 4 4 5 5 11,(3-(4-(4+(5+(5+11)))))
1917,3 4 8 8 9 10,(3+(4+(8+(8-(9-10)))))
1918,3 4 5 5 7 8,(3-(4-(5+(5+(7+8)))))
1919,3 4 4 7 8 9,(3*(4*((7+(8-9))-4)))
1920,3 3 6 6 9 9,(((6+(6+(9+9)))-3)-3)
1921,3 3 4 6 8 10,(3+(3*(4+((8+10)/6))))
1922,3 6 7 8 10 11,(3*((7+(8+(10-11)))-6))
1923,4 4 7 9 9 9,(4*(4-(7+(9-(9+9)))))
1924,5 7 7 8 8 11,(5+(7+(7+(8+(8-11)))))
1925,6 6 9 9 9 10,(((9+(9*(9+10)))/6)-6)
1926,3 6 9 9 9 11,(3*(6-(9+(9-(9+11)))))
1927,6 6 6 6 6 6,((6+(6+(6+(6+6))))-6)
1928,5 5 7 7 8 8,(5+(5+(7+(7+(8-8)))))
1929,3 7 7 8 8 11,(((7+(8+(8+11)))-7)-3)
1930,5 6 8 9 10 10,(5*(6*(8/(9+(10/10)))))
1931,3 4 4 7 9 10,(3*(4*((7+(9-10))-4)))
1932,3 3 6 6 10 10,(3*(3*(6-((10+10)/6))))
1933,5 5 5 5 10 10,(((5*(5+(10+10)))-5)/5)
1934,6 6 6 6 7 7,(6*(6+(6+(6-(7+7)))))
1935,4 5 7 7 8 11,(((7+(7+(8+11)))-5)-4)
1936,3 4 5 7 10 11,((4-(5-(7+(10+11))))-3)
1937,3 6 6 6 7 10,((6-(6*(6-(7+10))))/3)
1938,5 5 7 7 9 9,(5+(5+(7+(7+(9-9)))))
1939,3 5 6 7 7 11,(3*(5+(6-(7+(7-11)))))
1940,4 4 4 5 8 9,(4+(4+(4-(5-(8+9)))))
1941,4 6 7 7 7 7,(4+(6-(7-(7+(7+7)))))
1942,3 5 10 10 11 11,((5-(10-(10+(11+11))))-3)
1943,5 6 9 9 11 11,(5+(6-(9+((9-11)*11))))
1944,4 4 5 6 8 9,(4+(4+(5-(6-(8+9)))))
1945,4 8 9 10 10 10,((8+(9+(10+(10/10))))-4)
1946,4 6 6 9 10 10,(4*(6+(6*(9*(10-10)))))
1947,4 4 6 6 6 7,(4/(4-(6-((6+7)/6))))
1948,3 4 5 6 7 9,(3+(4-(5-(6+(7+9)))))
1949,3 3 3 4 4 5,((3*(3*(4+(4-5))))-3)
1950,3 6 6 8 8 8,(3*(6-(6+(8-(8+8)))))
1951,3 5 6 7 8 11,(((6+(7+(8+11)))-5)-3)
1952,3 5 5 9 10 11,(3*((5+(9+(10-11)))-5))
1953,5 7 8 8 9 10,(5-(7+((8*8)-(9*10))))
1954,3 4 5 6 8 10,(3+(4+(5-(6-(8+10)))))
1955,3 3 3 4 5 6,(3+(3+(3+(4+(5+6)))))
1956,3 4 6 6 6 8,(3*(4*(((6+8)-6)-6)))
1957,3 3 3 4 8 11,((3+(3*(4+(8+11))))/3)
1958,3 3 4 4 6 7,(3*(3-(4+(4-(6+7)))))
1959,5 7 7 7 10 10,(5-((7-(7*(10+10)))/7))
1960,3 3 4 5 5 10,((3+(4+(5+(5+10))))-3)
1961,4 6 7 8 8 10,(4*(6*(7-(8+(8-10)))))
1962,3 5 7 8 9 10,(((7*((9+10)-8))-5)/3)
1963,5 8 8 10 10 11,(((8+(10+(10*11)))-8)/5)
1964,4 5 5 5 8 9,(4*(5+(5-(5+(8-9)))))
1965,5 6 6 7 7 7,(((6*(7+(7+7)))-6)/5)
1966,3 3 3 6 9 9,((3*(((9+9)-6)-3))-3)
1967,4 4 4 9 9 9,(4-(4*(4+(9-(9+9)))))
1968,8 8 10 11 11 11,(8*(8-(10*(11/(11+11)))))
1969,4 4 5 5 5 10,(((5*(5+(5+10)))-4)/4)
1970,3 4 6 8 10 11,((4-(6-(8+(10+11))))-3)
1971,4 7 7 9 10 10,((7*(((10+10)-9)-7))-4)
1972,5 6 8 8 8 11,(((8+(8+(8+11)))-6)-5)
1973,5 6 10 10 10 10,((6*((10+(10+10))-10))/5)
1974,4 4 4 4 5 9,(((4*(4-(5-9)))-4)-4)
1975,4 5 5 9 11 11,(4-(5*(5-(9+(11-11)))))
1976,5 6 10 10 11 11,(5*(6+((10-(11+11))/10)))
1977,4 4 4 4 6 10,((4+(4+(4+(6+10))))-4)
1978,5 6 6 9 10 10,(((6+(9+(10+10)))-6)-5)
1979,3 5 8 10 11 11,(3/(5/(8+(10+(11+11)))))
1980,7 10 10 11 11 11,((10+(10-(11-(11+11))))-7)
1981,8 8 8 8 9 10,(8-(8*(8+((8-9)*10))))
1982,5 5 6 8 9 9,(5/(5*(6/(8*(9+9)))))
1983,4 5 5 8 8 10,(4+(5+(5-(8-(8+10)))))
1984,4 5 6 6 6 8,(4+(5*(6/((6+6)/8))))
1985,3 4 6 8 11 11,(3-((6*(8-(11+11)))/4))
1986,3 4 4 8 8 8,(3*(4-(4+(8-(8+8)))))
1987,3 5 5 5 5 8,(3*(((5+(5+8))-5)-5))
1988,6 6 6 7 8 10,(((6*(7+(8+10)))-6)/6)
1989,3 3 5 6 7 11,(3-(3*(5+(6-(7+11)))))
1990,3 4 6 7 7 10,((4*((7+(7+10))-6))/3)
1991,3 3 3 9 9 10,(3-(3*(3+(9-(9+10)))))
1992,3 6 7 7 9 10,(((7+(7+(9+10)))-6)-3)
1993,3 10 11 11 11 11,(3+(10+(11+(11*(11-11)))))
1994,4 5 5 8 9 11,(((5+(8+(9+11)))-5)-4)
1995,3 6 6 6 9 9,(3*(6-((6-(9+9))/6)))
1996,3 4 7 7 8 11,(3-((7*(7-(8+11)))/4))
1997,3 4 4 4 5 10,((4+(4+(4+(5+10))))-3)
1998,3 7 7 8 11 11,(3*((7+(8+(11-11)))-7))
1999,4 8 8 11 11 11,((8-(8*(11-(11+11))))/4)
2000,6 6 6 7 9 11,(6-(6*(6-(7-(9-11)))))
2001,3 7 7 7 7 10,(3-(7*(7+(7-(7+10)))))
2002,5 9 9 10 10 11,((9+(9-(10-(10+11))))-5)
2003,3 3 3 3 3 6,((3*((3+(3+6))-3))-3)
2004,3 6 6 6 10 10,(3+((6+(6*(10+10)))/6))
2005,3 5 6 7 10 11,((5-(6-(7+(10+11))))-3)
2006,3 5 6 6 6 10,(3+(5-(6-(6+(6+10)))))
2007,3 7 7 7 8 11,(3+(7*(7-(7+(8-11)))))
2008,3 5 8 9 9 10,(3+(5+(8+(9+(9-10)))))
2009,6 8 9 9 9 10,((8*(9-(9*(9-10))))/6)
2010,3 4 5 6 10 10,(((5+(6+(10+10)))-4)-3)
2011,6 6 6 6 6 9,(6-(6*(6+(6-(6+9)))))
2012,6 7 7 8 10 10,(6*(7/((10-(10/8))-7)))
2013,6 8 9 9 10 11,((8*(9-(9*(10-11))))/6)
2014,5 8 9 9 10 11,((8-(9-(9+(10+11))))-5)
2015,6 8 8 8 10 10,(6*(8+(8+(8-(10+10)))))
2016,3 5 5 6 6 11,(3+(5+(5-(6-(6+11)))))
2017,6 6 7 10 10 10,(6-(6*(7+(10-(10+10)))))
2018,3 5 9 9 10 10,((((9+9)*(10+10))/5)/3)
2019,3 5 5 10 10 10,(3/(5*(5/(10*(10+10)))))
2020,3 5 5 8 9 9,(3*((5+(8+(9-9)))-5))
2021,3 6 6 9 10 11,(3*(6-((9-(10+11))/6)))
2022,6 7 7 7 7 9,(6*(7+(7-((7/7)+9))))
2023,7 7 10 10 11 11,(7+(7+(10+(10*(11-11)))))
2024,4 7 9 10 10 10,((7-(9-(10+(10+10))))-4)
2025,3 3 7 9 10 10,(3+(3+(7-(9-(10+10)))))
2026,3 4 4 9 9 10,(3/(4/(4+(9+(9+10)))))
2027,3 5 9 9 11 11,(3/(5/(9+(9+(11+11)))))
2028,3 3 5 5 9 9,(3+(3-(5-(5+(9+9)))))
2029,3 5 5 8 10 10,((((8*(10+10))/5)-5)-3)
2030,3 3 3 4 11 11,(3+(3*(3+(4+(11-11)))))
2031,4 7 10 10 11 11,(4/(7/(10+(10+(11+11)))))
2032,3 6 8 8 8 9,(((8+(8+(8+9)))-6)-3)
2033,7 7 8 8 10 11,(((8-7)*(8*(10+11)))/7)
2034,5 6 6 8 8 10,((6*((8+(8+10))-6))/5)
2035,4 5 5 6 6 6,((5+(5+(6+(6+6))))-4)
2036,3 4 4 9 10 11,(3*((4+(9+(10-11)))-4))
2037,3 3 4 5 8 10,((3*(((8+10)-5)-4))-3)
2038,3 3 5 5 10 10,(((5+(5+(10+10)))-3)-3)
2039,3 7 8 9 10 11,((7+(8-(9-(10+11))))-3)
2040,3 6 8 8 9 10,(3+(6+(8+(8+(9-10)))))
2041,4 7 7 7 9 11,(((7*(7+(9-11)))-7)-4)
2042,5 6 8 8 10 10,((6*((8+(10+10))-8))/5)
2043,4 10 10 10 11 11,(4-(10*(10+(10-(11+11)))))
2044,5 6 6 8 9 11,(5*(6/((11-9)-(6/8))))
2045,4 5 5 6 7 7,(4-(5-(5+(6+(7+7)))))
2046,3 3 4 4 5 9,(3*(3+(4-(4/(5-9)))))
2047,5 5 6 7 8 10,(5*(5+(6-(7-(8/10)))))
2048,3 5 6 11 11 11,(3*(5+(6*(11/(11+11)))))
2049,4 5 7 9 9 11,(4-(5*(7+(9-(9+11)))))
2050,3 4 5 9 11 11,((4*(5-(9-(11+11))))/3)
2051,3 4 4 6 10 10,((4*(4-(6-(10+10))))/3)
2052,4 4 5 5 8 10,(4*(4+(5-(5+(8-10)))))
2053,5 6 8 8 11 11,(5-(6+(8+((8-11)*11))))
2054,3 3 5 8 9 10,(3*(3-(5+((8-9)*10))))
