Rank,Puzzles,Solutions
2421,5 7 7 10,(10-((5-7)*7))
2422,1 1 6 19,(1*((6+19)-1))
2423,4 6 14 17,(17-(14/(4-6)))
2424,3 9 16 17,(3*(9+(16-17)))
2425,2 3 5 10,(2*((5+10)-3))
2426,10 10 11 15,(10+(10-(11-15)))
2427,12 13 14 15,(12+(13+(14-15)))
2428,2 2 6 6,(((2+6)*6)/2)
2429,4 6 7 14,(((6*7)-14)-4)
2430,3 9 9 14,(9-(3*(9-14)))
2431,2 2 9 11,(2+(2+(9+11)))
2432,6 16 18 18,((6-18)*(16-18))
2433,2 11 19 19,(2*(11+(19/19)))
2434,3 3 6 10,(3*((3*6)-10))
2435,2 2 2 8,(2*(2+(2+8)))
2436,3 12 16 18,(((16-12)*18)/3)
2437,1 2 11 16,(((11+16)-2)-1)
2438,1 3 4 7,(((4*7)-3)-1)
2439,3 11 13 16,(3*(11+(13-16)))
2440,1 12 14 15,((1-(14-15))*12)
2441,3 15 16 19,(15-(3*(16-19)))
2442,2 2 6 19,((2*(19-6))-2)
2443,6 12 12 16,((6+12)/(12/16))
2444,5 5 5 6,(5+((5*5)-6))
2445,13 14 16 18,((13+14)*(16/18))
2446,5 14 14 18,(5+((14/14)+18))
2447,7 10 18 18,(18-(18/(7-10)))
2448,7 17 17 18,(7-(17*(17-18)))
2449,4 9 12 15,(4*(9+(12-15)))
2450,4 4 5 10,(4-(4*(5-10)))
2451,2 7 9 19,((2*7)-(9-19))
2452,1 4 6 6,(((1+4)*6)-6)
2453,4 13 15 18,(4-(13-(15+18)))
2454,7 10 11 15,((7*(15-10))-11)
2455,9 9 10 16,(9+(9-(10-16)))
2456,1 4 5 10,((1-5)*(4-10))
2457,2 10 14 14,((2*14)+(10-14))
2458,2 9 10 12,(2*((10-9)*12))
2459,8 10 12 15,((8/(10/15))+12)
2460,2 13 13 15,((13*(15-13))-2)
2461,2 2 12 12,((2+(12+12))-2)
2462,5 10 12 17,(5-(10-(12+17)))
2463,6 6 7 9,(6*(6+(7-9)))
2464,4 5 6 13,(((13-5)-4)*6)
2465,12 12 14 14,(12+(12+(14-14)))
2466,11 14 16 16,(11+(14-(16/16)))
2467,3 11 16 17,((3*17)-(11+16))
2468,2 5 7 15,((2-5)*(7-15))
2469,4 8 9 19,(4-(8-(9+19)))
2470,3 5 6 6,((5-3)*(6+6))
2471,1 3 3 10,((1-(3-10))*3)
2472,7 8 10 11,((8*(10+11))/7)
2473,9 11 12 15,((11*(15-12))-9)
2474,8 14 14 15,(8+((14/14)+15))
2475,4 9 15 16,(((15-9)*16)/4)
2476,6 15 18 19,((6*(15/18))+19)
2477,1 2 8 13,(1+(2+(8+13)))
2478,5 8 8 8,((5*8)-(8+8))
2479,5 13 14 17,((5-13)*(14-17))
2480,4 9 11 18,(4-(9-(11+18)))
2481,7 16 17 17,(7+(16+(17/17)))
2482,2 9 13 13,(((9+13)/2)+13)
2483,1 2 3 19,(1*(2+(3+19)))
2484,4 12 15 17,(4-(12-(15+17)))
2485,2 9 9 15,((2*9)-(9-15))
2486,2 3 3 6,(2*(3+(3+6)))
2487,4 6 6 6,(4*((6+6)-6))
2488,2 12 13 14,(2*(12*(14-13)))
2489,5 9 12 16,(5-(9-(12+16)))
2490,5 7 9 17,(5-(7-(9+17)))
2491,10 10 14 18,(10+(10-(14-18)))
2492,2 4 4 9,(((9-2)*4)-4)
2493,2 6 15 17,(((15+17)-6)-2)
2494,2 4 7 14,((2*7)-(4-14))
2495,2 3 3 19,((3*(19-3))/2)
2496,10 15 17 18,(10+(15+(17-18)))
2497,6 9 15 18,(((15*18)/9)-6)
2498,4 11 13 17,((4*13)-(11+17))
2499,2 4 16 19,(2*(4*(19-16)))
2500,2 6 8 14,(2*(6-(8-14)))
2501,2 6 11 19,((6*(19-11))/2)
2502,1 2 14 19,(1*((2*19)-14))
2503,9 10 14 19,(9+(10-(14-19)))
2504,3 8 12 13,(3*(8*(13-12)))
2505,3 4 17 19,(3*(4*(19-17)))
2506,1 12 17 18,(1-(12-(17+18)))
2507,3 4 10 16,(16/(4-(10/3)))
2508,1 1 3 18,((1+(1/3))*18)
2509,1 5 7 17,((1+(7*17))/5)
2510,3 9 13 16,((9*(16-13))-3)
2511,1 4 8 13,((4+(8+13))-1)
2512,4 5 5 5,(4-(5-(5*5)))
2513,1 4 11 18,(((11+18)-4)-1)
2514,7 9 18 19,(7-((18/9)-19))
2515,2 2 3 5,(((2*5)-2)*3)
2516,2 11 13 13,(2*(11+(13/13)))
2517,5 6 16 19,(((16+19)-6)-5)
2518,1 4 4 15,(1+(4+(4+15)))
2519,2 11 16 18,(2-(11*(16-18)))
2520,1 9 11 13,((1-13)*(9-11))
2521,4 14 15 17,((14*(17-15))-4)
2522,5 6 9 16,(5-(6-(9+16)))
2523,3 3 15 19,((3+3)*(19-15))
2524,4 17 18 19,(4-(17-(18+19)))
2525,7 14 14 16,(7+((14/14)+16))
2526,3 3 8 16,((3+(8+16))-3)
2527,1 3 10 11,(1*(3+(10+11)))
2528,2 2 3 18,(2*(2/(3/18)))
2529,1 3 13 16,(1+((3*13)-16))
2530,10 14 17 17,(10+(14+(17-17)))
2531,8 14 15 16,(8-((14-15)*16))
2532,2 5 10 18,((2-5)*(10-18))
2533,3 6 7 17,((3*(17-7))-6)
2534,1 3 6 13,((1-(6-13))*3)
2535,7 8 16 19,(7-((16/8)-19))
2536,1 11 17 17,(1-(11-(17+17)))
2537,2 9 14 14,(14-(2*(9-14)))
2538,12 16 16 19,(((16*19)-16)/12)
2539,4 4 14 19,(4-(4*(14-19)))
2540,1 4 14 19,((1-(14-19))*4)
2541,4 5 11 11,(4*(5+(11/11)))
2542,5 8 14 16,((5/(8/16))+14)
2543,4 4 7 16,(((7*16)/4)-4)
2544,1 7 15 16,(1*((15+16)-7))
2545,4 8 11 12,(12-(4*(8-11)))
2546,6 6 16 18,(6*(6+(16-18)))
2547,2 3 6 9,(2*((6+9)-3))
2548,1 7 7 17,((1+(17/7))*7)
2549,6 10 12 18,(6*(10+(12-18)))
2550,2 8 9 9,((8+(9+9))-2)
2551,4 16 18 18,(4-(16-(18+18)))
2552,1 2 12 15,(((12+15)-2)-1)
2553,3 5 15 15,((3/(5/15))+15)
2554,3 5 14 19,(((5-3)*19)-14)
2555,2 4 10 17,(((4+10)/2)+17)
2556,1 2 5 12,(((5-2)-1)*12)
2557,1 1 6 8,((6*8)/(1+1))
2558,3 5 7 16,(3/((7-5)/16))
2559,5 11 12 18,(5-(11-(12+18)))
2560,3 8 15 16,(3*(8*(16-15)))
2561,10 14 14 14,(10-(14-(14+14)))
2562,1 1 2 10,((1+1)*(2+10))
2563,8 8 13 17,((8*(17-13))-8)
2564,2 7 10 18,(18-(2*(7-10)))
2565,3 4 4 14,((4*(4+14))/3)
2566,1 5 5 13,(1+(5+(5+13)))
2567,9 15 17 17,(9+(15+(17-17)))
2568,1 5 8 18,((8*18)/(1+5))
2569,3 7 9 9,(3*(7+(9/9)))
2570,5 7 14 15,((15/5)+(7+14))
2571,6 8 11 14,((6+(11-14))*8)
2572,2 3 12 15,((2*(3+15))-12)
2573,1 6 14 15,(1-(6-(14+15)))
2574,9 14 14 15,(9-(14-(14+15)))
2575,4 6 14 19,(((6+14)/4)+19)
2576,3 9 16 19,((9*(19-16))-3)
2577,1 10 17 18,(((17+18)-10)-1)
2578,2 3 5 12,(12/(3-(5/2)))
2579,4 7 11 11,(4*(7-(11/11)))
2580,2 2 6 8,(2*((6+8)-2))
2581,2 6 12 16,(2-(6-(12+16)))
2582,3 3 6 12,(3+(3+(6+12)))
2583,2 2 2 10,(2+(2+(2*10)))
2584,2 2 4 19,((2/2)+(4+19))
2585,1 2 11 18,(((2*18)-11)-1)
2586,1 1 12 14,(((12+14)-1)-1)
2587,1 3 4 9,(1*((9-3)*4))
2588,5 11 15 19,((5-11)*(15-19))
2589,3 11 13 18,(18-(3*(11-13)))
2590,1 12 14 17,(((17-14)-1)*12)
2591,6 12 12 18,(6-(12-(12+18)))
2592,1 3 16 19,(19-((1-16)/3))
2593,3 4 7 15,(15-(3*(4-7)))
2594,4 10 16 19,((19-4)/(10/16))
2595,3 7 15 15,(3*(7+(15/15)))
2596,4 4 5 12,((4*(12-5))-4)
2597,10 13 17 18,(10+(13-(17-18)))
2598,7 10 11 17,(7-((10-11)*17))
2599,1 4 5 12,((1-(4-5))*12)
2600,2 10 14 16,(2*(10-(14-16)))
2601,3 7 8 12,((7+(8+12))-3)
2602,7 9 15 18,((7*(15-9))-18)
2603,6 7 10 13,((7+(10+13))-6)
2604,5 6 14 14,((5-(14/14))*6)
2605,2 9 10 14,((2*(9+10))-14)
2606,4 5 14 14,(4*(5+(14/14)))
2607,10 16 17 19,(10+(16+(17-19)))
2608,5 6 6 15,(((15-6)-5)*6)
2609,5 9 13 15,(5-(9-(13+15)))
2610,6 6 7 11,((6*11)-(6*7))
2611,4 8 14 15,((4+(14-15))*8)
2612,3 6 9 10,((3-9)*(6-10))
2613,3 11 16 19,(3*(11+(16-19)))
2614,5 12 13 16,((5+13)/(12/16))
2615,7 15 16 16,(7-(15-(16+16)))
2616,1 2 4 4,(1*((2+4)*4))
2617,10 12 12 13,(10+((12/12)+13))
2618,1 2 3 8,((2-1)*(3*8))
2619,2 8 12 12,(((12-8)*12)/2)
2620,5 5 8 9,((5*5)+(8-9))
2621,3 5 6 8,(3*((6-5)*8))
2622,1 3 3 12,((1+(3/3))*12)
2623,7 8 10 13,((8+(10+13))-7)
2624,1 11 14 16,((1+11)*(16-14))
2625,8 14 14 17,(8-((14/14)-17))
2626,4 9 15 18,(4*(9+(15-18)))
2627,4 4 11 18,((4*(18-11))-4)
2628,8 8 11 13,((8+(11+13))-8)
2629,5 8 8 10,((5+(8-10))*8)
2630,5 13 14 19,(5-((13-14)*19))
2631,5 17 18 18,(5-(17-(18+18)))
2632,4 12 15 19,((4/(12/15))+19)
2633,3 10 13 19,((3*10)+(13-19))
2634,3 9 14 15,(3*(9+(14-15)))
2635,6 6 10 12,(6*(6+(10-12)))
2636,2 3 3 8,(((3+3)*8)/2)
2637,4 6 6 8,(4+(6+(6+8)))
2638,8 9 12 16,((8-16)*(9-12))
2639,5 9 12 18,((5-9)*(12-18))
2640,2 3 15 18,(18-((3-15)/2))
2641,3 6 15 16,((3-(15-16))*6)
2642,11 14 19 19,(11+(14-(19/19)))
2643,9 14 17 18,(9+(14-(17-18)))
2644,1 9 12 12,(((12-9)-1)*12)
2645,12 15 16 18,((12+15)*(16/18))
2646,6 9 13 18,(6*(9+(13-18)))
2647,4 7 14 14,(((14*14)/7)-4)
2648,3 5 9 9,(((5*9)/3)+9)
2649,2 8 18 18,((2+(18/18))*8)
2650,4 11 17 17,(((11+17)/4)+17)
2651,10 11 11 12,((11+(11+12))-10)
2652,5 12 12 19,(5-(12-(12+19)))
2653,2 4 4 11,((4+(4*11))/2)
2654,2 6 15 19,((2/(6/15))+19)
2655,2 4 7 16,(((7-4)*16)/2)
2656,7 18 18 18,(7+(18-(18/18)))
2657,1 2 2 11,(1*(2+(2*11)))
2658,3 8 9 10,((8+(9+10))-3)
2659,11 16 16 18,((11+16)*(16/18))
2660,8 8 10 16,(((10-8)*16)-8)
2661,2 7 7 17,((2*7)-(7-17))
2662,1 4 4 4,((4-1)*(4+4))
2663,7 10 12 18,(((10*18)-12)/7)
2664,3 4 10 18,((3*(4+10))-18)
2665,1 4 15 18,(4/(1-(15/18)))
2666,3 9 13 18,(((13-9)*18)/3)
2667,1 4 8 15,((8*15)/(1+4))
2668,4 5 5 7,(4*(7-(5/5)))
2669,2 2 3 7,(2*(2+(3+7)))
2670,6 7 13 16,(6*(7+(13-16)))
2671,12 12 12 12,((12+(12+12))-12)
2672,2 11 13 15,(2-(11*(13-15)))
2673,4 14 15 19,(4-(14-(15+19)))
2674,8 11 12 12,(((11-8)*12)-12)
2675,3 12 13 19,((12*(19-13))/3)
2676,5 6 9 18,((5/(6/18))+9)
2677,7 14 14 18,(7-((14/14)-18))
2678,3 3 8 18,((8*18)/(3+3))
2679,7 8 8 9,(8-((7-9)*8))
2680,7 8 11 14,(7-(8-(11+14)))
2681,9 16 17 18,(9+(16+(17-18)))
2682,11 16 19 19,((11-19)*(16-19))
2683,1 3 13 18,(((1+13)*3)-18)
2684,6 15 16 17,(6-(15-(16+17)))
2685,8 14 15 18,(((14*15)-18)/8)
2686,4 9 16 19,(4*(9+(16-19)))
2687,3 6 7 19,((6*(19-7))/3)
2688,1 3 6 15,(1*(3+(6+15)))
2689,1 11 17 19,(((17+19)-11)-1)
2690,2 9 11 11,(2-((9-11)*11))
2691,2 9 14 16,(((14+16)/2)+9)
2692,5 5 6 18,((5+(6+18))-5)
2693,9 12 12 12,(((12-9)*12)-12)
2694,8 10 10 12,((10+(10+12))-8)
2695,5 8 11 13,((5+(11-13))*8)
2696,4 5 11 13,((5-4)*(11+13))
2697,5 8 14 18,(((8-5)*14)-18)
2698,4 4 7 18,(4/((7-4)/18))
2699,6 7 12 19,(((19-7)*12)/6)
2700,2 5 9 10,((2*10)-(5-9))
2701,4 8 8 9,((4+(8-9))*8)
2702,6 6 13 15,(6*(6+(13-15)))
2703,2 3 6 11,(2+((6*11)/3))
2704,3 6 6 9,(3+(6+(6+9)))
2705,3 5 10 10,(3*(10-(10/5)))
2706,1 10 14 19,(1-(10-(14+19)))
2707,3 6 18 19,((3-(18-19))*6)
2708,2 8 9 11,(2*((9+11)-8))
2709,1 2 12 17,(1+((12/2)+17))
2710,6 9 9 18,(6-(9-(9+18)))
2711,2 4 10 19,((2/(4/10))+19)
2712,1 2 5 14,(1*((2*5)+14))
2713,3 5 7 18,(18-(3*(5-7)))
2714,11 13 15 15,(11+(13+(15-15)))
2715,1 5 12 18,(((12+18)-5)-1)
2716,5 8 17 19,(((8+17)/5)+19)
2717,12 19 19 19,(12/(19/(19+19)))
2718,4 12 12 18,(4*(12+(12-18)))
2719,1 1 2 12,((1+(2*12))-1)
2720,3 4 4 16,(3*((16-4)-4))
2721,1 5 5 15,((5+(5+15))-1)
2722,6 8 18 19,((8+19)-(18/6))
2723,5 7 14 17,(5+((14/7)+17))
2724,1 8 13 15,(15/((13/8)-1))
2725,6 8 11 16,(((11-6)*8)-16)
2726,2 3 12 17,(((12+17)-3)-2)
2727,1 6 14 17,(((14+17)-6)-1)
2728,2 2 13 13,((2-(2/13))*13)
2729,2 3 5 14,(2+(3+(5+14)))
2730,4 7 11 13,((4*11)-(7+13))
2731,2 2 6 10,(2+((2*6)+10))
2732,1 6 6 18,(((1+6)*6)-18)
2733,2 2 9 15,((2+(9+15))-2)
2734,2 6 12 18,(2*(6-(12-18)))
2735,1 9 14 18,(1-(9-(14+18)))
2736,3 3 6 14,((3*14)-(3*6))
2737,2 7 9 10,((7+(9+10))-2)
2738,4 10 11 14,(((10*11)-14)/4)
2739,1 3 4 11,(1+((3*4)+11))
2740,1 12 14 19,(14/((19/12)-1))
2741,3 8 18 19,(3*(8*(19-18)))
2742,3 4 7 17,((4-3)*(7+17))
2743,3 7 12 12,(3*(7+(12/12)))
2744,1 4 12 17,(((12+17)-4)-1)
2745,1 8 16 16,(1*((16+16)-8))
2746,4 5 9 9,(4*(5+(9/9)))
2747,4 4 5 14,(4*((4*5)-14))
2748,6 7 17 18,((7*18)-(6*17))
2749,7 10 11 19,((7-10)*(11-19))
2750,1 4 5 14,(1+(4+(5+14)))
2751,2 10 14 18,(2-(10-(14+18)))
2752,3 7 7 18,((3*(7+7))-18)
2753,5 6 14 16,((5*(14-6))-16)
2754,6 7 10 15,(6-(7-(10+15)))
2755,1 7 13 14,((13-1)/(7/14))
2756,8 10 12 19,(8*(10+(12-19)))
2757,2 2 12 16,(((12+16)-2)-2)
2758,5 6 6 17,((6+(6+17))-5)
2759,3 3 9 15,((3+(9+15))-3)
2760,5 9 13 17,(((13*17)-5)/9)
2761,4 5 6 17,((5+(6+17))-4)
2762,2 5 12 13,((2*(5+13))-12)
2763,6 10 10 16,(6*(10+(10-16)))
2764,4 8 14 17,((4/(8/14))+17)
2765,3 6 9 12,((6+(9+12))-3)
2766,1 3 7 12,((7-1)/(3/12))
2767,4 4 4 4,(4+(4+(4*4)))
2768,5 12 13 18,(5-(12-(13+18)))
2769,1 2 3 10,(1*((10-2)*3))
2770,2 8 12 14,(((8+12)/2)+14)
2771,5 5 8 11,(((5*8)-11)-5)
2772,3 5 6 10,(3+(5+(6+10)))
2773,1 3 3 14,(1+((3*3)+14))
2774,4 11 14 18,(4/((14-11)/18))
2775,7 8 10 15,(7-(8-(10+15)))
2776,9 11 12 19,((9-12)*(11-19))
2777,8 8 11 15,((8*(15-11))-8)
2778,3 10 17 19,(3*(10+(17-19)))
2779,11 13 18 18,(11+(13+(18-18)))
2780,2 9 13 17,(((13+17)/2)+9)
2781,6 8 9 12,(((8*9)/6)+12)
2782,6 13 16 17,(6/((17-13)/16))
2783,2 3 10 13,((3+(10+13))-2)
2784,1 6 12 13,((13-1)/(6/12))
2785,4 6 13 13,(4-(6-(13+13)))
2786,3 9 14 17,((9*(17-14))-3)
2787,1 10 15 16,(1/(10/(15*16)))
2788,6 6 10 14,((6+(10+14))-6)
2789,2 3 3 10,((3*10)-(2*3))
2790,8 9 12 18,(8*(9+(12-18)))
2791,3 3 5 6,(3*((5+6)-3))
2792,3 6 15 18,(((15+18)-6)-3)
2793,2 4 12 12,((12*12)/(2+4))
2794,6 9 10 15,(6*(9+(10-15)))
2795,8 12 13 15,(8-(12-(13+15)))
2796,2 4 11 16,(((11/2)-4)*16)
2797,4 7 14 16,((4/(7/14))+16)
2798,10 11 11 14,(10-(11-(11+14)))
2799,2 4 4 13,(((4*13)-4)/2)
2800,2 4 7 18,(18-(2*(4-7)))
2801,5 11 13 17,(5-(11-(13+17)))
2802,1 2 2 13,(1*((2*13)-2))
2803,1 1 3 9,((1+1)*(3+9))
2804,2 7 12 13,(12-(2*(7-13)))
2805,3 4 6 9,((3-(6-9))*4)
2806,1 5 7 8,((1-(5-7))*8)
2807,10 14 18 18,(10+(14+(18-18)))
2808,3 4 5 13,((4*(5+13))/3)
2809,3 8 9 12,((3+(8-9))*12)
2810,3 4 8 18,(((8-4)*18)/3)
2811,3 8 12 17,(3-(8-(12+17)))
2812,3 7 13 13,(3*(7+(13/13)))
2813,8 8 10 18,(8+(8-(10-18)))
2814,2 7 7 19,((2*19)-(7+7))
2815,1 4 4 6,(((1+6)*4)-4)
2816,2 10 12 14,(2*(10-(12-14)))
2817,3 9 17 18,(3*(9+(17-18)))
2818,3 16 16 18,(3*(16/(18-16)))
2819,5 6 12 12,((6-5)*(12+12))
2820,8 10 11 11,((10+(11+11))-8)
2821,4 5 12 12,(4*(5+(12/12)))
2822,2 3 9 16,(2-(3-(9+16)))
2823,12 13 15 16,(12+(13+(15-16)))
2824,5 10 10 17,(((10*17)/5)-10)
2825,2 2 3 9,(2*(2*(9-3)))
2826,12 12 12 14,((12*14)-(12*12))
2827,3 6 7 8,(3+(6+(7+8)))
2828,8 11 12 14,((8+14)/(11/12))
2829,3 11 14 17,(3*(11+(14-17)))
2830,1 3 17 18,(1+((18/3)+17))
2831,5 5 6 7,((5*5)+(6-7))
2832,7 8 8 11,(((11-7)*8)-8)
2833,9 11 11 11,((11+(11+11))-9)
2834,13 14 17 19,((13+(17*19))/14)
2835,7 8 11 16,(((11*16)-8)/7)
2836,7 17 18 19,(7-(17*(18-19)))
2837,1 11 12 14,((1+11)*(14-12))
2838,4 4 7 7,((4-(4/7))*7)
2839,4 9 13 16,(4-(9-(13+16)))
2840,6 15 16 19,(6+(15-(16-19)))
2841,2 9 11 13,(((11-9)*13)-2)
2842,5 8 18 18,(18-(18/(5-8)))
2843,2 9 14 18,(2*(14-(18/9)))
2844,4 5 18 18,(4*(5+(18/18)))
2845,3 10 11 17,((3*10)+(11-17))
2846,4 5 11 15,(4-(5*(11-15)))
2847,5 9 10 16,((5-9)*(10-16))
2848,4 8 18 19,((4+(18-19))*8)
2849,11 14 17 17,(11+(14-(17/17)))
2850,2 5 9 12,((5+(9+12))-2)
2851,4 8 8 11,((8+(8*11))/4)
2852,4 8 11 16,((8*11)-(4*16))
2853,2 3 6 13,(2+(3+(6+13)))
2854,3 6 6 11,((6+(6*11))/3)
2855,4 7 12 12,(4*(7-(12/12)))
2856,3 5 10 12,((5+(10+12))-3)
2857,2 8 9 13,(2*(8-(9-13)))
2858,3 4 4 5,(3+((4*4)+5))
2859,1 5 8 9,(9/(1-(5/8)))
2860,4 10 12 13,(12-(4*(10-13)))
2861,1 2 12 19,(((12/2)+19)-1)
2862,7 16 18 18,(7+(16+(18/18)))
2863,6 14 16 18,(6/((18-14)/16))
2864,1 2 5 16,(1+(2+(5+16)))
2865,2 9 17 19,((2*17)+(9-19))
2866,2 16 16 19,((16*(19-16))/2)
2867,1 1 6 12,(((1+1)*6)+12)
2868,4 6 7 7,(4+(6+(7+7)))
2869,1 6 9 12,(((9-6)-1)*12)
2870,3 4 4 18,((18-(3*4))*4)
2871,3 13 15 15,((3-15)*(13-15))
2872,1 8 10 12,(1*((10-8)*12))
2873,1 8 13 17,(((17-13)-1)*8)
2874,5 6 15 15,((15/5)+(6+15))
2875,6 8 11 18,(((11*18)-6)/8)
2876,2 11 11 13,(2-(11*(11-13)))
2877,2 11 14 18,(18-(2*(11-14)))
2878,4 7 18 18,(4*(7-(18/18)))
2879,2 2 13 15,(((13+15)-2)-2)
2880,2 3 5 16,((2*16)-(3+5))
2881,10 11 15 16,((10*(15-11))-16)
2882,4 7 11 15,((7*(15-11))-4)
2883,2 2 6 12,(2*(2*(12-6)))
2884,9 10 16 16,(9/((16-10)/16))
2885,3 3 6 16,(3*(3/(6/16)))
2886,4 10 11 16,((4+11)/(10/16))
2887,5 5 9 10,((5*5)+(9-10))
2888,1 1 12 18,((12/(1+1))+18)
2889,1 3 4 13,(((3*4)+13)-1)
2890,9 13 16 17,((9-17)*(13-16))
2891,3 4 7 19,(3*((19-7)-4))
2892,11 12 15 16,(11+(12-(15-16)))
2893,9 12 13 15,(9-((12-13)*15))
2894,7 13 14 14,(((13*14)-14)/7)
2895,4 5 6 6,(4*(5+(6/6)))
2896,1 4 12 19,(((19-12)-1)*4)
2897,3 7 15 19,(((15+19)-7)-3)
2898,1 8 16 18,((1-(16-18))*8)
2899,4 4 5 16,(4+((5*16)/4))
2900,1 4 5 16,((4+(5+16))-1)
2901,1 7 13 16,((1+7)*(16-13))
2902,2 5 7 8,(((2*5)-7)*8)
2903,11 15 15 17,(11+(15+(15-17)))
2904,8 11 16 16,(((11*16)+16)/8)
2905,2 2 12 18,(2*(2*(18-12)))
2906,7 14 15 17,(7-((14-15)*17))
2907,5 6 6 19,(5-(6-(6+19)))
2908,3 3 9 17,(((17/3)-3)*9)
2909,5 9 13 19,((5-9)*(13-19))
2910,4 5 6 19,(4-(5-(6+19)))
2911,3 6 16 17,(((16+17)-6)-3)
2912,6 10 10 18,(6-(10-(10+18)))
2913,2 5 11 19,((2-5)*(11-19))
2914,3 6 9 14,(3+((9*14)/6))
2915,1 3 7 14,(1*(3+(7+14)))
2916,4 9 11 11,((4*11)-(9+11))
2917,4 4 4 6,(4*((4+6)-4))
2918,5 5 15 16,(5+((15/5)+16))
2919,4 9 10 15,(4*(9*(10/15)))
2920,1 2 3 12,((1-(2-3))*12)
2921,2 8 12 16,(2*(8-(12-16)))
2922,5 5 8 13,(((13-5)-5)*8)
2923,4 4 16 16,(((16+16)-4)-4)
2924,1 3 3 16,(((3*3)+16)-1)
2925,9 12 16 16,(9/(12/(16+16)))
2926,7 7 11 13,((7+(11+13))-7)
2927,5 8 15 17,((5+(15-17))*8)
2928,5 8 8 14,((8+(8*14))/5)
2929,5 7 9 10,(9-(5*(7-10)))
2930,4 4 4 19,(4+((4/4)+19))
2931,2 9 13 19,((2*9)-(13-19))
2932,6 6 17 19,(((17+19)-6)-6)
2933,4 6 10 10,(4*(6+(10-10)))
2934,2 3 10 15,(2-(3-(10+15)))
2935,1 6 12 15,((1-(12-15))*6)
2936,3 9 14 19,(9-(3*(14-19)))
2937,1 10 15 18,(1-(10-(15+18)))
2938,6 6 10 16,(6/((10-6)/16))
2939,2 4 7 7,((2*(7+7))-4)
2940,2 3 3 12,(2*((3+12)-3))
2941,2 6 11 12,(2+((11*12)/6))
2942,1 9 12 16,((12*16)/(9-1))
2943,3 5 16 16,(((16+16)-5)-3)
2944,6 9 10 17,(6-(9-(10+17)))
2945,2 4 11 18,(((4*11)-18)-2)
2946,4 7 14 18,((7*(18-14))-4)
2947,3 5 9 13,((5+(9+13))-3)
2948,1 2 9 18,(((9+18)-2)-1)
2949,1 2 2 15,(((15-2)-1)*2)
2950,3 8 16 17,(3*(8*(17-16)))
2951,1 1 3 11,((3-1)*(1+11))
2952,2 7 12 15,(12/((15/2)-7))
2953,1 5 7 10,(((5*7)-10)-1)
2954,8 8 14 18,((8*(18-14))-8)
2955,3 4 5 15,((3+(15/5))*4)
2956,3 8 12 19,((19-3)/(8/12))
2957,2 10 19 19,((10+(19+19))/2)
2958,5 7 15 16,((5*(15-7))-16)
2959,3 7 13 15,(3-(7-(13+15)))
2960,1 4 4 8,(1*((4*4)+8))
2961,2 10 12 16,((12*16)/(10-2))
2962,4 6 16 16,(4*(6+(16-16)))
2963,5 6 9 9,(9-(5*(6-9)))
2964,11 12 18 19,(11+(12-(18-19)))
2965,5 6 12 14,((5/(6/12))+14)
2966,6 8 8 17,((8+(8*17))/6)
2967,4 5 12 14,((4*(14-5))-12)
2968,2 3 9 18,(2*(3-(9-18)))
2969,12 13 15 18,(((15-13)*18)-12)
2970,2 2 10 14,((2+(10+14))-2)
2971,3 3 8 9,((3*(3+8))-9)
2972,5 10 10 19,(5-(10-(10+19)))
2973,12 12 19 19,(12+(12+(19-19)))
2974,1 9 15 17,(1-(9-(15+17)))
2975,2 2 3 11,(2*((3+11)-2))
2976,2 5 10 11,((5+(10+11))-2)
2977,3 6 7 10,(((6*7)/3)+10)
2978,3 3 3 15,(3+(3+(3+15)))
2979,1 3 6 6,(1*((3*6)+6))
2980,8 11 12 16,(8-((11-12)*16))
2981,3 11 14 19,(((11+19)/3)+14)
2982,3 15 18 18,(3-(15-(18+18)))
2983,5 14 16 17,(5-(14-(16+17)))
2984,7 8 8 13,((8*(8+13))/7)
2985,1 3 10 17,(1*((10+17)-3))
2986,4 4 7 9,(4+(4+(7+9)))
2987,3 7 16 16,(3*(7+(16/16)))
2988,10 13 18 19,(10+(13-(18-19)))
2989,8 10 14 14,((8-14)*(10-14))
2990,4 5 15 15,(4/(5/(15+15)))
2991,15 16 16 17,(16-(16/(15-17)))
2992,2 13 18 19,(2*(13+(18-19)))
2993,1 7 7 10,(1*(7+(7+10)))
2994,3 10 11 19,((3*11)+(10-19))
2995,6 7 7 16,((7+(7+16))-6)
2996,8 10 10 16,(8-(10-(10+16)))
2997,6 6 8 12,(6*(6*(8/12)))
2998,4 5 11 17,(((5*17)+11)/4)
2999,8 9 11 12,((9+(11+12))-8)
3000,8 9 10 16,(8*(9+(10-16)))
3001,8 13 14 15,(8-(13-(14+15)))
3002,4 8 15 16,((4+(15-16))*8)
3003,5 9 10 18,(5-(9-(10+18)))
3004,11 14 17 19,((11-19)*(14-17))
3005,7 11 14 14,(7-(11-(14+14)))
3006,2 5 9 14,((2*14)+(5-9))
3007,4 8 8 13,(((8*13)-8)/4)
3008,2 4 10 10,((2+(4/10))*10)
3009,4 8 11 18,(4/((11-8)/18))
3010,1 2 5 5,(1-(2-(5*5)))
3011,3 6 6 13,(((6*13)-6)/3)
3012,4 7 12 14,(4*(7*(12/14)))
3013,2 8 13 13,((2+(13/13))*8)
3014,3 5 7 9,(3+(5+(7+9)))
